"ANIO FISCAL","MES FISCAL","TIPO CONTRIBUYENTE","ACTIVIDAD ECONÓMICA","IMPUESTO CAUSADO (601)","IMP A PAGAR POR PERCEPCION (699)","IMP A PAGAR POR RETENCION (799)","TOTAL COMPRAS LOCALES E IMPORTAC (519)","TOTAL VENTAS Y EXPORTACIONES (419)"
"2023","1","SOCIEDADES","C105005","1190855.7","851439.23","262277.1","1.262201989E7","2.102684699E7"
"2023","1","SOCIEDADES","C105006","123391.6","113907.47","36182.3","1.180000534E7","1.25110474E7"
"2023","1","SOCIEDADES","C105009","553684.07","517324.91","94760.69","9298369.1","1.019908624E7"
"2023","1","SOCIEDADES","C105010","0.0","0.0","0.0","9611.05","8353.43"
"2023","1","SOCIEDADES","C107101","562718.13","366831.55","156974.9","1.225594827E7","1.95985213E7"
"2023","1","SOCIEDADES","C107102","719315.6","625085.23","85225.28","7755461.28","1.222155369E7"
"2023","1","SOCIEDADES","C107103","21624.99","0.0","379.78","121400.01","279029.67"
"2023","1","SOCIEDADES","C107109","13176.75","8109.88","4275.68","218759.13","320346.0"
"2023","1","SOCIEDADES","C110301","4360540.28","3818743.36","361107.69","2.191031454E7","4.806818294E7"
"2023","1","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.01"
"2023","2","SOCIEDADES","C105001","755578.02","476365.12","180890.22","2.055374253E7","2.563618997E7"
"2023","2","SOCIEDADES","C105002","43861.36","36902.37","18472.36","4059700.58","3553702.34"
"2023","2","SOCIEDADES","C105004","30032.9","12928.71","17268.77","2947551.52","3635965.7"
"2023","2","SOCIEDADES","C105005","806433.04","602597.52","835077.59","1.669979636E7","2.201111937E7"
"2023","2","SOCIEDADES","C105006","122808.04","111023.86","35745.56","1.03389006E7","1.093168555E7"
"2023","2","SOCIEDADES","C105009","217902.69","162712.68","122643.83","9577788.81","1.14545032E7"
"2023","2","SOCIEDADES","C105010","0.0","0.0","0.0","7158.41","12806.51"
"2023","2","SOCIEDADES","C107101","702070.52","585176.63","190400.78","1.125049991E7","1.905266968E7"
"2023","2","SOCIEDADES","C107102","691885.83","576203.03","87703.54","8110701.4","1.165720697E7"
"2023","2","SOCIEDADES","C107103","25041.4","11834.1","3.7","49129.09","249482.33"
"2023","2","SOCIEDADES","C107109","15295.56","9167.57","3159.6","244224.01","309756.11"
"2023","2","SOCIEDADES","C110301","3171603.94","2750222.31","384217.66","2.469874327E7","4.705177571E7"
"2023","2","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.01"
"2023","3","SOCIEDADES","C105001","771967.49","466965.46","230858.31","2.458294636E7","2.993989989E7"
"2023","3","SOCIEDADES","C105002","62244.53","53438.84","20155.49","3561308.13","4677036.28"
"2023","3","SOCIEDADES","C105004","19700.79","14727.04","21616.57","3404791.55","3972118.29"
"2023","3","SOCIEDADES","C105005","806569.58","572672.9","337101.65","1.934656801E7","2.6572223E7"
"2023","3","SOCIEDADES","C105006","142348.09","130498.89","37965.73","1.225380625E7","1.233902244E7"
"2023","3","SOCIEDADES","C105009","211814.48","173085.29","103927.13","1.085588793E7","1.232958089E7"
"2023","3","SOCIEDADES","C105010","0.0","0.0","0.0","12356.64","7449.5"
"2023","3","SOCIEDADES","C107101","750275.49","590743.41","268490.06","1.572803666E7","2.362138071E7"
"2023","3","SOCIEDADES","C107102","771869.38","642545.74","105058.36","9082773.61","1.317777429E7"
"2023","3","SOCIEDADES","C107103","8488.92","0.0","3.7","304658.18","344823.78"
"2023","3","SOCIEDADES","C107109","14545.92","7648.75","3158.45","264581.17","327644.39"
"2023","3","SOCIEDADES","C110301","3659801.62","2991979.22","340992.64","2.056597405E7","6.337272431E7"
"2023","3","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2023","4","SOCIEDADES","C105001","729711.63","548399.61","194066.98","2.132008044E7","2.657671678E7"
"2023","4","SOCIEDADES","C105002","50205.33","42876.76","21283.6","3934339.06","3971513.0"
"2023","4","SOCIEDADES","C105004","14496.57","11988.34","18050.35","3320490.44","3939968.63"
"2023","4","SOCIEDADES","C105005","1550251.01","1329370.87","595738.64","1.264005692E7","2.467698208E7"
"2023","4","SOCIEDADES","C105006","145382.21","133582.84","40937.35","1.017627163E7","1.155769471E7"
"2023","4","SOCIEDADES","C105009","222909.16","157104.62","113033.99","9913018.02","1.205932792E7"
"2023","4","SOCIEDADES","C105010","0.0","0.0","0.0","11914.09","11006.62"
"2023","4","SOCIEDADES","C107101","711999.77","563808.33","226853.56","1.418464986E7","2.105681165E7"
"2023","4","SOCIEDADES","C107102","731079.57","674032.89","71456.77","6432224.72","1.012994807E7"
"2023","4","SOCIEDADES","C107103","18278.54","9718.34","3.67","155071.13","293766.11"
"2023","4","SOCIEDADES","C107109","9247.03","4739.1","5958.72","275228.16","315935.18"
"2023","4","SOCIEDADES","C110301","5463790.3","4731554.9","409237.45","2.029618723E7","5.929839115E7"
"2023","4","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2023","5","SOCIEDADES","C105001","857808.62","546117.03","259744.59","2.430257286E7","3.135478666E7"
"2023","5","SOCIEDADES","C105002","61323.0","52896.03","15569.74","3644709.06","4505490.23"
"2023","5","SOCIEDADES","C105004","20529.02","17429.09","18629.13","3589184.0","4250589.85"
"2023","5","SOCIEDADES","C105005","593603.98","356633.96","988969.11","2.484428401E7","2.746408162E7"
"2023","5","SOCIEDADES","C105006","168822.04","152635.61","47642.94","1.078934242E7","1.168905787E7"
"2023","5","SOCIEDADES","C105009","280200.14","222759.93","169191.58","1.094488035E7","1.251161196E7"
"2023","5","SOCIEDADES","C105010","0.0","0.0","0.0","6353.17","13877.35"
"2023","5","SOCIEDADES","C107101","748307.03","593817.05","250663.28","1.538264806E7","2.248806118E7"
"2023","5","SOCIEDADES","C107102","814147.64","734231.26","78662.58","6894776.56","1.165199321E7"
"2023","5","SOCIEDADES","C107103","4718.82","0.0","286.99","353582.42","363785.36"
"2023","5","SOCIEDADES","C107109","15107.6","7840.28","4938.41","238079.38","310552.18"
"2023","5","SOCIEDADES","C110301","4545364.05","3769103.91","415755.97","2.471451594E7","6.677217931E7"
"2023","5","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2023","6","SOCIEDADES","C105001","603047.32","434187.37","236845.21","2.554785885E7","2.966072989E7"
"2023","6","SOCIEDADES","C105002","47698.75","39551.65","23088.88","4307817.01","2657994.42"
"2023","6","SOCIEDADES","C105004","21783.01","12919.81","23824.81","4195499.43","4691306.31"
"2023","6","SOCIEDADES","C105005","635805.53","391871.19","570166.31","2.051457252E7","2.478598943E7"
"2023","6","SOCIEDADES","C105006","126476.73","116463.99","46941.2","1.097327687E7","1.174118571E7"
"2023","6","SOCIEDADES","C105009","294013.34","243795.18","115425.57","1.049590019E7","1.292401053E7"
"2023","6","SOCIEDADES","C105010","0.0","0.0","0.0","67005.47","148140.56"
"2023","6","SOCIEDADES","C107101","753304.74","598567.14","272639.7","1.595308341E7","2.397827333E7"
"2023","6","SOCIEDADES","C107102","812964.25","719148.47","80671.15","6832056.81","1.194087032E7"
"2023","6","SOCIEDADES","C107103","13251.76","1303.44","1.84","324520.14","421717.3"
"2023","6","SOCIEDADES","C107109","27749.74","19609.43","5208.37","765059.0","870112.26"
"2023","6","SOCIEDADES","C110301","6106942.5","5410827.93","500061.57","1.923892201E7","6.130759699E7"
"2023","6","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2023","7","SOCIEDADES","C105001","716258.94","548008.12","241342.15","2.193706181E7","2.876711566E7"
"2023","7","SOCIEDADES","C105002","60709.11","52690.35","19150.18","4160480.48","4725814.88"
"2023","7","SOCIEDADES","C105004","21922.15","18797.91","22124.59","3459006.55","4208580.69"
"2023","7","SOCIEDADES","C105005","1014905.86","801762.76","312821.45","1.788420611E7","2.559782162E7"
"2023","7","SOCIEDADES","C105006","147226.84","136939.82","33399.59","1.012013058E7","1.151496804E7"
"2023","7","SOCIEDADES","C105009","262442.36","216596.91","138983.8","1.103963792E7","1.249866382E7"
"2023","7","SOCIEDADES","C105010","0.12","0.12","0.0","10285.37","13328.25"
"2023","7","SOCIEDADES","C107101","1023837.03","859124.56","203750.97","1.350015998E7","2.302242538E7"
"2023","7","SOCIEDADES","C107102","698762.44","624638.7","89116.1","6798218.85","1.076842093E7"
"2023","7","SOCIEDADES","C107103","36640.87","26568.69","469.33","91701.71","378951.74"
"2023","7","SOCIEDADES","C107109","18631.97","8423.55","3799.19","398960.65","460882.83"
"2023","7","SOCIEDADES","C110301","4725569.1","3971778.06","467473.27","2.405691493E7","6.436103223E7"
"2023","7","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2023","8","SOCIEDADES","C105001","952821.75","652391.3","209553.34","2.351170947E7","3.058377794E7"
"2023","8","SOCIEDADES","C105002","49892.28","42805.42","12989.65","3948503.63","3561192.25"
"2023","8","SOCIEDADES","C105004","20351.92","16642.52","16118.6","3437899.25","4268672.09"
"2023","8","SOCIEDADES","C105005","466157.86","234810.71","1097517.06","2.527155031E7","2.78050268E7"
"2023","8","SOCIEDADES","C105006","175993.98","159373.31","27737.04","1.051391447E7","1.207605571E7"
"2023","8","SOCIEDADES","C105009","261876.56","195108.81","109280.67","1.078546205E7","1.288145239E7"
"2023","8","SOCIEDADES","C105010","0.0","0.0","0.0","3976.97","13207.75"
"2023","8","SOCIEDADES","C107101","1074829.83","889843.53","207485.43","1.672510275E7","2.620647312E7"
"2023","8","SOCIEDADES","C107102","758320.11","676415.61","71568.04","7321193.42","1.139772004E7"
"2023","8","SOCIEDADES","C107103","0.0","0.0","359.63","401166.16","313127.32"
"2023","8","SOCIEDADES","C107109","14617.68","8612.53","3551.02","420931.4","445537.1"
"2023","8","SOCIEDADES","C110301","5250429.63","4553581.95","749423.15","2.47547092E7","6.223295383E7"
"2023","8","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2023","9","SOCIEDADES","C105001","818942.13","652738.53","205475.35","2.31244383E7","2.852416533E7"
"2023","9","SOCIEDADES","C105002","48295.2","41678.79","15711.57","3693520.21","4182913.61"
"2023","9","SOCIEDADES","C105004","15919.75","13633.43","14931.67","3466379.41","3763234.24"
"2023","9","SOCIEDADES","C105005","571773.45","356355.23","465899.85","2.022115558E7","2.369298761E7"
"2023","9","SOCIEDADES","C105006","173403.45","158077.55","50000.93","1.122067943E7","1.125421826E7"
"2023","9","SOCIEDADES","C105009","216935.49","129916.65","115935.19","1.035925099E7","1.267503818E7"
"2023","9","SOCIEDADES","C105010","0.0","0.0","0.0","4052.3","12364.6"
"2023","9","SOCIEDADES","C107101","749709.93","604971.12","247017.21","1.599573209E7","2.420503202E7"
"2023","9","SOCIEDADES","C107102","729052.31","657031.24","66062.29","6887021.66","1.092153422E7"
"2023","9","SOCIEDADES","C107103","0.0","0.0","356.94","353721.56","310345.46"
"2023","9","SOCIEDADES","C107109","12834.91","7169.56","3310.8","323976.35","388995.2"
"2023","9","SOCIEDADES","C110301","4777006.82","4046503.22","378188.15","2.510014049E7","6.419415699E7"
"2023","9","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2023","10","SOCIEDADES","C105001","908466.3","613120.94","246822.36","2.348671066E7","2.932494656E7"
"2023","10","SOCIEDADES","C105002","49017.51","42432.08","13113.43","3405822.79","4641944.59"
"2023","10","SOCIEDADES","C105004","19010.0","15990.12","15664.17","3495122.28","4116263.87"
"2023","10","SOCIEDADES","C105005","422050.15","207464.47","330652.4","2.225331196E7","2.504064022E7"
"2023","10","SOCIEDADES","C105006","175665.18","161684.5","30085.81","1.021139352E7","1.136690702E7"
"2023","10","SOCIEDADES","C105009","273869.4","193332.84","121278.56","1.113937562E7","1.432156914E7"
"2023","10","SOCIEDADES","C105010","0.0","0.0","0.0","6370.91","11971.07"
"2023","10","SOCIEDADES","C107101","582414.29","455439.33","213377.78","1.568317597E7","2.363382564E7"
"2023","10","SOCIEDADES","C107102","657633.22","587803.79","67902.32","1.69901121E7","1.08529136E7"
"2023","10","SOCIEDADES","C107103","19787.64","0.0","345.71","208074.23","349053.0"
"2023","10","SOCIEDADES","C107109","12786.34","6569.66","3500.6","290378.77","400380.74"
"2023","10","SOCIEDADES","C110301","4883679.14","4207608.96","424713.67","2.728594261E7","5.814450893E7"
"2023","10","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2023","11","SOCIEDADES","C105001","0.0","0.0","0.0","0.0","0.0"
"2023","11","SOCIEDADES","C105004","153.6","153.6","65.53","134703.75","119669.72"
"2023","11","SOCIEDADES","C105005","0.0","0.0","0.0","0.0","0.0"
"2023","11","SOCIEDADES","C105009","0.0","0.0","0.0","60.09","9813.39"
"2023","11","SOCIEDADES","C105010","0.0","0.0","0.0","0.0","0.0"
"2023","11","SOCIEDADES","C107101","1220.92","0.0","0.0","51684.22","61858.58"
"2023","11","SOCIEDADES","C107109","0.0","0.0","0.0","0.0","0.0"
"2023","11","SOCIEDADES","C110301","0.0","0.0","0.0","0.0","0.0"
"2023","12","SOCIEDADES","C110301","0.0","0.0","0.0","0.0","0.0"
